"id/Integer/typetag/csvparameters.charset=utf-8/typetag/csvparameters.profile=EXCEL_NORTH_EUROPE_PREFERENCE/set/readOnly=true/set/allowNull=false/set/automatic=true/set/order=0";"extinca/Integer/set/order=10";"area/Integer/set/order=20";"finalmeters/Integer/set/order=30";"revisiondate/String/set/size=2147483647/set/order=40";"status/String/set/size=2147483647/set/order=50";"initialmeters/Integer/set/order=60";"version/Integer/set/order=70";"roadelementtype/String/set/size=2147483647/set/order=80";"auditcreatedby/Integer/set/order=90";"auditlastupdatedby/Integer/set/order=100";"urbantextreference/String/set/size=2147483647/set/order=110";"reserveareanumber/Integer/set/order=120";"reservelongitude/Double/set/locale=en/set/order=130";"urbanroadtype/Long/set/order=140";"urbanroads/Long/set/order=150";"urbansection/Long/set/order=160";"urbanstretches/Long/set/order=170";"extid/Long/set/order=180";"thrudate/String/set/size=30/set/order=190";"auditcreation/String/set/size=30/set/order=200";"fromdate/String/set/size=30/set/order=210";"auditlastupdate/String/set/size=30/set/order=220";"reservemodel/Long/set/order=230";"reservenumberplate/String/set/size=100/set/order=240";"reservecarparktype/String/set/size=20/set/order=250";"reserveownership/String/set/size=20/set/order=260";"reservetype/String/set/size=20/set/order=270";"reservetimetable/String/set/size=200/set/order=280";"notes/String/set/size=250/set/order=290";"id0/Long/set/readOnly=true/set/pk=true/set/automatic=true/set/order=300"
;"125531";"472438";"0";"2007-09-09 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"23";"0";"7.09";"486409";"2160";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-09-09 00:00:00.000000";"472416";"V. 3564";"LINE";;;;;
;"125533";"472438";"0";"2007-09-10 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"21";"0";"3.68";"486409";"1825";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-09-10 00:00:00.000000";"472416";"V.3355";"LINE";;;;;
;"128481";"472438";"0";"2005-04-27 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"6";"0";"3.04";"486409";"1412";"485372";;;"2025-04-27 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-04-27 00:00:00.000000";"472417";;"LINE";;;;;
;"125534";"472438";"0";"2007-10-09 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"56";"0";"5.07";"486409";"460";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-09 00:00:00.000000";"472416";"V.3341";"LINE";;;;;
;"128492";"472438";"0";"2004-03-19 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"6.07";"486409";"3192";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-03-19 00:00:00.000000";"472417";;"LINE";;;;;
;"128493";"472438";"0";"2005-01-20 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"5.23";"486409";"1023";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-01-20 00:00:00.000000";"472416";;"LINE";;;;;
;"128494";"472438";"0";"2006-03-06 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"5.24";"486409";"1023";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-03-06 00:00:00.000000";"472416";"V. 2788";"LINE";;;;;
;"128503";"472438";"0";"2005-05-17 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"46";"0";"3";"486406";"325";"485372";;;"2025-05-17 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-05-17 00:00:00.000000";"472417";;"LINE";;;;;
;"128504";"472438";"0";"2007-01-11 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"42";"0";"3";"486406";"325";"485372";;;"2027-01-11 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-01-11 00:00:00.000000";"472417";;"LINE";;;;;
;"128505";"472438";"0";"2007-01-11 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"29";"0";"5.44";"486406";"325";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-01-11 00:00:00.000000";"472416";"V. 2856";"LINE";;;;;
;"125535";"472438";"0";"2007-10-09 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"52";"0";"4";"486409";"460";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-09 00:00:00.000000";"472416";"V.0392";"LINE";;;;;
;"128507";"472438";"0";"2005-05-23 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"16";"0";"3.24";"486406";"6040";"485372";;;"2025-05-23 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-05-23 00:00:00.000000";"472417";;"LINE";;;;;
;"128508";"472438";"0";"2005-05-23 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"18";"0";"4.64";"486406";"6040";"485372";;;"2025-05-23 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-05-23 00:00:00.000000";"472417";;"LINE";;;;;
;"128520";"472438";"0";"2006-04-25 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"2";"0";"3.29";"486406";"2115";"485372";;;"2026-04-25 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-25 00:00:00.000000";"472417";;"LINE";;;;;
;"125536";"472438";"0";"2007-10-09 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"44";"0";"5.02";"486409";"460";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-09 00:00:00.000000";"472416";"V.2956";"LINE";;;;;
;"125537";"472438";"0";"2007-10-09 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"51";"0";"4.16";"486409";"460";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-09 00:00:00.000000";"472416";"V.3099";"LINE";;;;;
;"128535";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"17";"0";"3";"486409";"472";"485372";;;"2026-04-26 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";"V.2372";"LINE";;;;;
;"128536";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"17";"0";"4.94";"486409";"472";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";;"LINE";;;;;
;"125539";"472438";"0";"2007-10-02 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"45-1";"0";"4.84";"486409";"2000";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-02 00:00:00.000000";"472416";"V.2932";"LINE";;;;;
;"128537";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"8";"0";"3.98";"486409";"472";"485372";;;"2026-04-26 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";"V.1736";"LINE";;;;;
;"128538";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"8";"0";"3.66";"486409";"472";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";;"LINE";;;;;
;"128539";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"8";"0";"5.48";"486409";"472";"485372";;;"2026-04-26 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";"V.A.198";"LINE";;;;;
;"128540";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"8";"0";"3.03";"486409";"472";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";;"LINE";;;;;
;"128544";"472438";"0";"2003-04-30 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"1";"0";"2.71";"486406";"2261";"485372";;;"2023-04-30 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-04-30 00:00:00.000000";"472417";;"LINE";;;;;
;"125542";"472438";"0";"2007-10-07 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"15";"0";"4.89";"486409";"6025";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-07 00:00:00.000000";"472416";"V.358";"LINE";;;;;
;"128561";"472438";"0";"2005-07-05 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"S/N";"0";"4";"486409";"6188";"485372";;;"2025-07-05 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-07-05 00:00:00.000000";"472416";"V.2707";"LINE";;;;;
;"128562";"472438";"0";"2005-07-05 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"5.52";"486409";"6188";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-07-05 00:00:00.000000";"472416";;"LINE";;;;;
;"125543";"472438";"0";"2007-10-07 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"18B";"0";"4.28";"486409";"6025";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-07 00:00:00.000000";"472416";"V.3334";"LINE";;;;;
;"128567";"472438";"0";"2005-07-05 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"3";"0";"4.97";"486409";"6188";"485372";;;"2025-07-05 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-07-05 00:00:00.000000";"472416";"V.720";"LINE";;;;;
;"128568";"472438";"0";"2005-07-05 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"0";"5.14";"486409";"6188";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-07-05 00:00:00.000000";"472416";;"LINE";;;;;
;"128569";"472438";"0";"2005-10-20 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"8";"0";"3.48";"486409";"6188";"485372";;;"2025-10-20 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-10-20 00:00:00.000000";"472416";"V.2388";"LINE";;;;;
;"128570";"472438";"0";"2005-10-20 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"8";"0";"6.13";"486409";"6188";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-10-20 00:00:00.000000";"472416";;"LINE";;;;;
;"128575";"472438";"0";"2004-07-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"1";"0";"3.15";"486409";"4417";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-07-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128576";"472438";"0";"2004-05-07 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"1";"0";"3.01";"486409";"4417";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-05-07 00:00:00.000000";"472417";;"LINE";;;;;
;"128577";"472438";"0";"2004-05-07 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"1";"0";"11.15";"486419";"2367";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-05-07 00:00:00.000000";"472417";;"LINE";;;;;
;"125544";"472438";"0";"2007-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"7";"0";"3.49";"486409";"550";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-25 00:00:00.000000";"472416";"V.2735";"LINE";;;;;
;"125545";"472438";"0";"2007-10-07 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"27";"0";"3.39";"486409";"6060";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-07 00:00:00.000000";"472416";"V.3250";"LINE";;;;;
;"128582";"472438";"0";"2007-11-13 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"37";"0";"4.88";"486409";"4974";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-11-13 00:00:00.000000";"472416";"V.3283";"LINE";;;;;
;"128583";"472438";"0";"2007-11-13 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"5.04";"486409";"4974";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-11-13 00:00:00.000000";"472416";"V.3409";"LINE";;;;;
;"128584";"472438";"0";"2007-11-13 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"71";"0";"4.45";"486406";"2102";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-11-13 00:00:00.000000";"472416";"V.3386";"LINE";;;;;
;"128585";"472438";"0";"2007-11-13 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"73-2";"0";"5.17";"486406";"2102";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-11-13 00:00:00.000000";"472416";"V.2574";"LINE";;;;;
;"128586";"472438";"0";"2007-11-12 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"4.03";"486409";"22";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-11-12 00:00:00.000000";"472416";"V.3520";"LINE";;;;;
;"128587";"472438";"0";"2007-11-12 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"4.98";"486409";"22";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-11-12 00:00:00.000000";"472416";"V.3739";"LINE";;;;;
;"128588";"472438";"0";"2007-11-12 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"0";"4.93";"486409";"22";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-11-12 00:00:00.000000";"472416";"V.3466";"LINE";;;;;
;"125546";"472438";"0";"2007-10-03 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"16";"0";"3.87";"486409";"6075";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-03 00:00:00.000000";"472416";"V.3372";"LINE";;;;;
;"125547";"472438";"0";"2007-10-03 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"20";"0";"5.02";"486409";"6075";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-03 00:00:00.000000";"472416";"V.369";"LINE";;;;;
;"125548";"472438";"0";"2007-10-03 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"20";"0";"4.88";"486409";"4865";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-03 00:00:00.000000";"472416";"V.3382";"LINE";;;;;
;"128611";"472438";"0";"2005-01-29 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"S/N";"0";"3";"486409";"4974";"485372";;;"2025-01-29 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-01-29 00:00:00.000000";"472417";;"LINE";;;;;
;"128612";"472438";"0";"2005-01-27 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"S/N";"0";"3";"486409";"1002";"485372";;;"2025-01-27 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-01-27 00:00:00.000000";"472417";;"LINE";;;;;
;"128613";"472438";"0";"2005-01-27 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"14";"0";"3";"486409";"1002";"485372";;;"2025-01-27 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-01-27 00:00:00.000000";"472417";;"LINE";;;;;
;"128614";"472438";"0";"2005-01-29 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"15";"0";"3";"486409";"4974";"485372";;;"2025-01-29 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-01-29 00:00:00.000000";"472417";;"LINE";;;;;
;"128615";"472438";"0";"2005-01-29 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"13";"0";"3.01";"486409";"4974";"485372";;;"2025-01-29 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-01-29 00:00:00.000000";"472417";;"LINE";;;;;
;"125549";"472438";"0";"2007-10-15 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"60";"0";"4.04";"486409";"2000";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-15 00:00:00.000000";"472416";"V.1439";"LINE";;;;;
;"125550";"472438";"0";"2007-10-15 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"60";"0";"2.09";"486409";"2000";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-15 00:00:00.000000";"472417";;"LINE";;;;;
;"128621";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"2";"0";"3.09";"486413";"2264";"485372";;;"2026-04-26 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472417";;"LINE";;;;;
;"128624";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"4";"0";"5.56";"486409";"472";"485372";;;"2026-04-26 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";"V.2395";"LINE";;;;;
;"128625";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"4";"0";"5.13";"486409";"472";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";;"LINE";;;;;
;"128629";"472438";"0";"2006-04-25 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"11";"0";"3.03";"486409";"252";"485372";;;"2026-04-25 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-25 00:00:00.000000";"472417";;"LINE";;;;;
;"125551";"472438";"0";"2007-10-05 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"13";"0";"4.92";"486409";"1450";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-05 00:00:00.000000";"472416";"V.3529";"LINE";;;;;
;"125552";"472438";"0";"2007-10-23 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"27";"0";"5.01";"486409";"780";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-23 00:00:00.000000";"472416";"V.2827";"LINE";;;;;
;"128630";"472438";"0";"2006-04-25 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"S/N";"0";"3.02";"486409";"252";"485372";;;"2026-04-25 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-25 00:00:00.000000";"472417";;"LINE";;;;;
;"128636";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"8";"0";"7.61";"486406";"2115";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";"V.2597";"LINE";;;;;
;"128637";"472438";"0";"2005-01-27 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"3";"0";"7.33";"486409";"1002";"485372";;;"2025-01-27 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-01-27 00:00:00.000000";"472417";;"LINE";;;;;
;"128640";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"4";"0";"2.95";"486409";"4191";"485372";;;"2026-04-26 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";"V.1968";"LINE";;;;;
;"128641";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"4";"0";"3.92";"486409";"4191";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";;"LINE";;;;;
;"128642";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"4";"0";"4.01";"486409";"4191";"485372";;;"2026-04-26 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";"V.1390";"LINE";;;;;
;"128643";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"4";"0";"7.35";"486409";"4191";"485372";;;"2026-04-26 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";;"LINE";;;;;
;"128643";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"4";"0";"7.35";"486409";"4191";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";;"LINE";;;;;
;"125553";"472438";"0";"2007-10-23 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"13";"0";"5";"486409";"1930";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-23 00:00:00.000000";"472416";"Nº 3085";"LINE";;;;;
;"128644";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"4";"0";"5.05";"486409";"4191";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";;"LINE";;;;;
;"128645";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"3";"0";"4.5";"486409";"4191";"485372";;;"2026-04-26 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";"V.1145";"LINE";;;;;
;"128646";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"0";"5.05";"486409";"4191";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";;"LINE";;;;;
;"128647";"472438";"0";"2005-10-06 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"5";"0";"4.47";"486406";"2102";"485372";;;"2025-10-06 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-10-06 00:00:00.000000";"472416";"V.1116";"LINE";;;;;
;"128648";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"5";"0";"4.49";"486406";"2102";"485372";;;"2026-04-26 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";;"LINE";;;;;
;"128648";"472438";"0";"2005-10-06 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"5";"0";"4.49";"486406";"2102";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-10-06 00:00:00.000000";"472416";;"LINE";;;;;
;"128649";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"5";"0";"5.17";"486406";"2102";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";;"LINE";;;;;
;"128652";"472438";"0";"2005-01-27 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"6";"0";"4.04";"486409";"1002";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-01-27 00:00:00.000000";"472416";"V. 2773";"LINE";;;;;
;"128653";"472438";"0";"2005-01-27 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"5";"0";"3.61";"486409";"1002";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-01-27 00:00:00.000000";"472416";"V. 2774";"LINE";;;;;
;"128654";"472438";"0";"2005-01-27 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"0";"7.92";"486409";"1002";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-01-27 00:00:00.000000";"472417";;"LINE";;;;;
;"128656";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"1";"0";"5.96";"486409";"2118";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";"V. 2754";"LINE";;;;;
;"128657";"472438";"0";"2006-04-26 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"6.85";"486409";"252";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-26 00:00:00.000000";"472416";"V.2480";"LINE";;;;;
;"128658";"472438";"0";"2007-06-29 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"40";"0";"4.92";"486406";"2102";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-06-29 00:00:00.000000";"472416";"V.3321";"LINE";;;;;
;"128659";"472438";"0";"2007-06-29 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"65";"0";"4.72";"486406";"2102";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-06-29 00:00:00.000000";"472416";"V.3322";"LINE";;;;;
;"128660";"472438";"0";"2007-06-29 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"4.03";"486406";"2102";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-06-29 00:00:00.000000";"472416";"V.3747";"LINE";;;;;
;"128661";"472438";"0";"2007-06-29 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"25";"0";"5.09";"486409";"4974";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-06-29 00:00:00.000000";"472416";"V.3748";"LINE";;;;;
;"128662";"472438";"0";"2007-06-29 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"46";"0";"5.05";"486406";"2102";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-06-29 00:00:00.000000";"472416";"V.3385";"LINE";;;;;
